
 REGION_ID    DEPT_ID PRODUCT_ID     EMP_ID EMP_QTY_SOLD REGION_PROD_TOTAL  RATIO2RPT
       101        202         14       1038         5327           1844866 .002887473
       102        202         11       1077         5344           1850494 .002887878
       102        202         13       1099         5320           1842160 .002887914
       103        202         17       1058         5347           1851415 .002888061
       101        204         13       1027         5332           1846182 .002888123
       103        204         10       1073         5309           1838179 .002888184
       103        201         17       1004         5348           1851415 .002888601
       102        204         10       1042         5366           1857548 .002888754
       102        201         17       1090         5328           1844241 .002888993
       103        203         18       1055         5376           1860696 .002889241
       103        202         12       1031         5334           1846140 .002889272
       101        203         10       1062         5363           1856153 .002889309
       103        203         14       1014         5367           1857434  .00288947
       101        201         17       1046         5374           1859788 .002889577
       102        203         15       1069         5325           1842759 .002889689
       101        202         13       1042         5335           1846182 .002889748
       103        203         10       1064         5312           1838179 .002889816
       102        204         10       1003         5369           1857548 .002890369
       102        204         10       1090         5369           1857548 .002890369
       103        202         16       1005         5392           1865345 .002890618
       101        204         17       1092         5376           1859788 .002890652
       102        201         16       1082         5334           1845178 .002890778
       101        201         16       1096         5356           1852607 .002891061
       103        202         14       1051         5370           1857434 .002891085
       103        203         12       1067         5338           1846140 .002891438
       101        201         18       1085         5343           1847731 .002891655
       101        202         12       1078         5369           1856359 .002892221
       102        201         15       1026         5330           1842759 .002892402
       102        202         10       1075         5373           1857548 .002892523
       101        204         11       1078         5332           1843273 .002892681
       101        203         12       1064         5370           1856359 .002892759
       101        203         11       1060         5333           1843273 .002893223
       101        203         18       1010         5346           1847731 .002893278
       101        201         18       1061         5346           1847731 .002893278
       102        202         16       1081         5339           1845178 .002893488
       103        201         18       1089         5384           1860696 .002893541
       103        203         17       1029         5358           1851415 .002894003
       103        201         14       1050         5376           1857434 .002894315
       101        203         18       1015         5348           1847731 .002894361
       101        203         18       1028         5348           1847731 .002894361
       103        201         10       1094         5321           1838179 .002894713
       101        202         16       1050         5364           1852607 .002895379
       103        201         14       1053         5378           1857434 .002895392
       103        202         14       1061         5378           1857434 .002895392
       103        202         14       1083         5378           1857434 .002895392
       101        204         10       1009         5375           1856153 .002895774
       101        204         16       1094         5365           1852607 .002895919
       102        204         12       1059         5355           1849090 .002896019
       102        203         13       1084         5335           1842160 .002896057
       103        202         10       1066         5324           1838179 .002896345
       102        204         12       1051         5356           1849090  .00289656
       101        202         14       1067         5344           1844866 .002896687
       102        203         15       1079         5338           1842759 .002896743
       102        201         15       1082         5339           1842759 .002897286
       103        203         12       1031         5349           1846140 .002897397
       101        203         16       1043         5368           1852607 .002897538
       102        202         18       1005         5375           1855012 .002897555
       102        203         18       1022         5375           1855012 .002897555
       102        202         13       1031         5338           1842160 .002897685
       102        201         14       1030         5414           1868309 .002897808
       101        203         10       1041         5379           1856153 .002897929
       103        201         13       1054         5346           1844543 .002898279
       101        202         13       1087         5351           1846182 .002898414
       101        203         13       1091         5351           1846182 .002898414
       102        204         18       1034         5377           1855012 .002898634
       103        202         16       1096         5407           1865345 .002898659
       103        202         11       1037         5328           1837811 .002899101
       101        204         12       1046         5382           1856359 .002899224
       101        203         12       1059         5382           1856359 .002899224
       102        201         14       1068         5417           1868309 .002899413
       101        203         13       1078         5353           1846182 .002899497
       103        203         14       1068         5386           1857434 .002899699
       103        202         15       1043         5409           1865283 .002899828
       103        203         15       1091         5409           1865283 .002899828
       103        203         15       1092         5409           1865283 .002899828
       102        202         13       1069         5342           1842160 .002899857
       101        204         16       1012         5373           1852607 .002900237
       101        201         11       1096         5346           1843273 .002900276
       102        201         12       1044         5363           1849090 .002900346
       102        204         12       1099         5363           1849090 .002900346
       101        204         10       1039         5384           1856153 .002900623
       103        202         11       1004         5331           1837811 .002900734
       103        204         16       1014         5411           1865345 .002900804
       102        203         12       1064         5364           1849090 .002900886
       103        203         11       1021         5332           1837811 .002901278
       101        201         11       1008         5348           1843273 .002901361
       101        202         18       1095         5361           1847731 .002901396
       102        204         17       1063         5351           1844241 .002901465
       101        202         14       1071         5353           1844866 .002901566
       102        203         15       1040         5347           1842759 .002901627
       103        204         12       1047         5357           1846140  .00290173
       101        203         16       1034         5376           1852607 .002901857
       103        204         18       1089         5400           1860696  .00290214
       101        203         13       1017         5358           1846182 .002902206
       101        202         16       1072         5377           1852607 .002902396
       102        204         14       1013         5423           1868309 .002902625
       101        201         14       1022         5355           1844866  .00290265
       101        204         14       1063         5355           1844866  .00290265
       103        202         18       1070         5401           1860696 .002902677
       102        203         16       1089         5356           1845178 .002902701
       101        201         10       1078         5388           1856153 .002902778
       101        204         15       1037         5409           1863293 .002902925
       101        203         11       1005         5351           1843273 .002902988
       102        203         11       1006         5372           1850494 .002903009
       103        201         15       1001         5415           1865283 .002903045
       103        203         13       1029         5355           1844543 .002903158
       102        201         14       1051         5424           1868309  .00290316
       101        204         14       1098         5356           1844866 .002903192
       102        201         16       1070         5357           1845178 .002903243
       101        202         17       1088         5400           1859788 .002903557
       102        203         16       1001         5358           1845178 .002903785
       102        201         17       1068         5356           1844241 .002904176
       101        204         15       1096         5412           1863293 .002904535
       103        204         17       1006         5378           1851415 .002904805
       102        203         15       1054         5353           1842759 .002904883
       101        203         16       1049         5382           1852607 .002905095
       103        203         14       1060         5397           1857434 .002905621
       102        202         11       1095         5377           1850494 .002905711
       101        202         18       1077         5369           1847731 .002905726
       103        201         16       1078         5421           1865345 .002906165
       103        203         13       1092         5361           1844543 .002906411
       103        201         17       1062         5381           1851415 .002906426
       103        202         18       1006         5408           1860696 .002906439
       101        203         14       1014         5362           1844866 .002906444
       102        201         16       1031         5363           1845178 .002906495
       103        202         10       1088         5343           1838179 .002906681
       103        203         18       1096         5409           1860696 .002906977
       102        204         15       1075         5357           1842759 .002907054
       101        204         17       1045         5408           1859788 .002907858
       102        201         16       1004         5366           1845178 .002908121
       101        204         13       1057         5369           1846182 .002908164
       102        201         18       1024         5395           1855012 .002908337
       101        203         18       1005         5374           1847731 .002908432
       103        201         11       1013         5346           1837811 .002908895
       102        204         12       1084         5379           1849090 .002908998
       102        201         17       1036         5365           1844241 .002909056
       102        201         13       1078         5359           1842160 .002909085
       103        202         18       1078         5413           1860696 .002909126
       102        204         11       1057         5384           1850494 .002909493
       102        203         12       1058         5380           1849090 .002909539
       103        201         13       1081         5367           1844543 .002909664
       101        202         15       1013         5422           1863293 .002909902
       101        202         11       1032         5364           1843273 .002910041
       101        201         14       1021         5369           1844866 .002910238
       102        204         18       1027         5400           1855012 .002911032
       101        203         17       1091         5414           1859788 .002911084
       101        203         18       1073         5380           1847731 .002911679
       103        202         12       1098         5376           1846140 .002912022
       102        204         15       1043         5367           1842759 .002912481
       103        204         10       1078         5354           1838179 .002912665
       102        201         18       1019         5404           1855012 .002913189
       103        203         11       1015         5354           1837811 .002913248
       101        204         14       1089         5375           1844866 .002913491
       101        204         12       1036         5409           1856359 .002913768
       101        201         18       1065         5384           1847731 .002913844
       102        201         17       1029         5374           1844241 .002913936
       101        202         15       1058         5430           1863293 .002914195
       101        201         12       1038         5410           1856359 .002914307
       102        204         16       1075         5378           1845178 .002914624
       101        204         10       1057         5410           1856153  .00291463
       103        202         10       1073         5358           1838179 .002914841
       103        201         11       1030         5357           1837811 .002914881
       101        204         14       1008         5378           1844866 .002915117
       103        204         14       1008         5415           1857434 .002915312
       102        201         11       1053         5395           1850494 .002915438
       102        202         17       1050         5377           1844241 .002915563
       101        201         14       1089         5379           1844866 .002915659
       102        202         10       1079         5416           1857548 .002915672
       102        202         16       1059         5380           1845178 .002915708
       101        202         10       1019         5412           1856153 .002915708
       103        203         14       1002         5416           1857434 .002915851
       103        201         15       1037         5439           1865283 .002915911
       101        204         17       1073         5423           1859788 .002915924
       102        203         11       1032         5396           1850494 .002915978
       103        202         17       1036         5399           1851415 .002916148
       103        202         13       1035         5379           1844543 .002916169
       103        201         13       1061         5379           1844543 .002916169
       101        204         14       1086         5382           1844866 .002917285
       101        202         10       1058         5415           1856153 .002917324
       101        202         13       1059         5387           1846182 .002917914
       103        204         15       1029         5443           1865283 .002918056
       103        203         10       1094         5364           1838179 .002918105
       102        204         12       1042         5396           1849090 .002918192
       102        203         10       1005         5421           1857548 .002918363
       102        204         11       1092         5401           1850494  .00291868
       101        202         11       1091         5380           1843273 .002918721
       102        203         12       1047         5397           1849090 .002918733
       103        201         17       1029         5404           1851415 .002918849
       102        204         13       1099         5377           1842160 .002918856
       101        203         18       1050         5394           1847731 .002919256
       101        201         14       1024         5386           1844866 .002919453
       102        204         16       1009         5387           1845178 .002919502
       102        201         15       1007         5380           1842759 .002919535
       103        203         16       1025         5446           1865345 .002919567
       102        203         17       1070         5385           1844241   .0029199
       102        203         13       1070         5379           1842160 .002919942
       102        204         10       1072         5424           1857548 .002919978
       101        204         14       1081         5387           1844866 .002919995
       103        201         16       1020         5447           1865345 .002920103
       102        202         18       1067         5417           1855012 .002920197
       101        204         16       1069         5410           1852607 .002920209
       103        204         18       1037         5434           1860696 .002920413
       101        201         13       1016         5392           1846182 .002920622
       101        203         15       1091         5442           1863293 .002920636
       101        201         16       1025         5411           1852607 .002920749
       102        202         14       1006         5457           1868309 .002920823
       103        202         15       1004         5449           1865283 .002921273
       102        201         17       1038         5388           1844241 .002921527
       103        203         10       1062         5371           1838179 .002921913
       103        201         18       1035         5437           1860696 .002922025
       103        201         10       1069         5372           1838179 .002922457
       103        204         11       1048         5371           1837811 .002922499
       103        201         18       1018         5438           1860696 .002922562
       102        201         10       1093         5429           1857548  .00292267
       101        201         14       1094         5392           1844866 .002922705
       102        204         14       1099         5461           1868309 .002922964
       101        204         11       1028         5388           1843273 .002923061
       103        201         18       1026         5439           1860696   .0029231
       103        201         17       1051         5412           1851415  .00292317
       103        202         16       1057         5453           1865345  .00292332
       103        201         16       1094         5453           1865345  .00292332
       102        201         15       1088         5387           1842759 .002923334
       102        203         17       1096         5392           1844241 .002923696
       102        204         16       1041         5395           1845178 .002923837
       103        204         12       1024         5398           1846140 .002923939
       101        203         16       1057         5417           1852607 .002923988
       102        204         17       1027         5393           1844241 .002924238
       102        204         10       1010         5432           1857548 .002924285
       102        201         16       1043         5396           1845178 .002924379
       103        203         12       1064         5399           1846140  .00292448
       103        203         10       1040         5376           1838179 .002924634
       102        202         10       1004         5433           1857548 .002924823
       102        204         13       1005         5388           1842160 .002924827
       103        203         13       1098         5395           1844543 .002924844
       103        203         16       1046         5456           1865345 .002924928
       101        201         14       1048         5397           1844866 .002925416
       102        204         17       1085         5396           1844241 .002925865
       103        204         16       1052         5458           1865345    .002926
       101        203         17       1062         5442           1859788  .00292614
       101        204         18       1068         5407           1847731 .002926292
       101        202         17       1011         5443           1859788 .002926678
       103        203         10       1010         5380           1838179  .00292681
       101        204         14       1001         5400           1844866 .002927042
       103        203         18       1095         5447           1860696 .002927399
       103        202         17       1003         5420           1851415 .002927491
       101        202         17       1013         5445           1859788 .002927753
       101        203         17       1079         5445           1859788 .002927753
       103        202         10       1008         5382           1838179 .002927898
       103        202         11       1033         5381           1837811  .00292794
       102        204         13       1098         5394           1842160 .002928084
       103        204         16       1099         5462           1865345 .002928145
       101        204         17       1004         5446           1859788 .002928291
       102        203         17       1012         5401           1844241 .002928576
       102        203         17       1042         5401           1844241 .002928576
       102        203         11       1079         5420           1850494 .002928948
       102        204         10       1076         5441           1857548  .00292913
       102        201         10       1091         5441           1857548  .00292913
       102        202         13       1070         5396           1842160  .00292917
       103        201         14       1086         5441           1857434  .00292931
       101        202         17       1056         5448           1859788 .002929366
       103        202         18       1074         5451           1860696 .002929549
       101        202         11       1060         5400           1843273 .002929571
       103        201         16       1083         5465           1865345 .002929753
       102        203         12       1085         5418           1849090  .00293009
       101        201         13       1079         5411           1846182 .002930914
       101        203         12       1088         5441           1856359 .002931006
       103        203         10       1043         5389           1838179 .002931706
       103        204         10       1062         5389           1838179 .002931706
       103        201         10       1083         5389           1838179 .002931706
       102        203         10       1033         5446           1857548 .002931822
       101        201         13       1046         5413           1846182 .002931997
       102        201         14       1001         5478           1868309 .002932063
       103        202         17       1082         5429           1851415 .002932352
       102        202         11       1096         5427           1850494  .00293273
       102        202         10       1016         5448           1857548 .002932899
       101        201         15       1044         5465           1863293 .002932979
       102        201         12       1051         5424           1849090 .002933335
       103        201         16       1059         5472           1865345 .002933506
       102        201         13       1010         5404           1842160 .002933513
       102        203         15       1017         5406           1842759 .002933645
       102        201         18       1017         5442           1855012 .002933674
       103        203         18       1083         5459           1860696 .002933848
       102        204         17       1013         5411           1844241 .002933998
       103        202         16       1089         5473           1865345 .002934042
       103        202         15       1037         5473           1865283 .002934139
       102        204         14       1052         5482           1868309 .002934204
       103        204         10       1032         5394           1838179 .002934426
       102        201         10       1058         5451           1857548 .002934514
       102        204         14       1036         5483           1868309 .002934739
       103        202         12       1020         5418           1846140 .002934772
       101        204         12       1032         5448           1856359 .002934777
       103        203         13       1018         5414           1844543 .002935144
       103        204         11       1045         5395           1837811 .002935558
       102        204         16       1001         5417           1845178  .00293576
       102        204         16       1007         5417           1845178  .00293576
       102        203         10       1038         5454           1857548 .002936129
       101        201         12       1065         5451           1856359 .002936393
       103        202         17       1025         5437           1851415 .002936673
       103        202         15       1082         5478           1865283  .00293682
       102        204         16       1018         5419           1845178 .002936844
       101        202         12       1063         5452           1856359 .002936932
       102        202         12       1014         5431           1849090  .00293712
       101        202         10       1044         5452           1856153 .002937258
       102        201         16       1088         5421           1845178 .002937928
       103        204         12       1062         5424           1846140 .002938022
       101        204         18       1047         5430           1847731 .002938739
       101        204         18       1054         5430           1847731 .002938739
       101        201         10       1038         5456           1856153 .002939413
       102        203         15       1072         5417           1842759 .002939614
       103        204         17       1087         5443           1851415 .002939914
       101        201         10       1026         5457           1856153 .002939952
       102        201         13       1077         5416           1842160 .002940027
       103        202         14       1096         5461           1857434 .002940078
       102        201         18       1085         5454           1855012 .002940143
       103        203         16       1038         5485           1865345 .002940475
       101        201         10       1007         5458           1856153  .00294049
       102        203         11       1014         5442           1850494 .002940836
       102        204         11       1035         5442           1850494 .002940836
       101        203         18       1001         5434           1847731 .002940904
       101        203         14       1052         5426           1844866 .002941135
       101        203         14       1084         5426           1844866 .002941135
       102        201         11       1007         5443           1850494 .002941377
       103        203         11       1012         5406           1837811 .002941543
       101        203         12       1077         5462           1856359 .002942319
       103        204         18       1040         5475           1860696 .002942447
       101        202         15       1037         5483           1863293  .00294264
       102        203         17       1003         5427           1844241 .002942674
       103        202         17       1079         5449           1851415 .002943154
       102        203         15       1004         5424           1842759 .002943413
       102        204         12       1027         5443           1849090  .00294361
       101        203         15       1046         5485           1863293 .002943713
       101        201         15       1071         5485           1863293 .002943713
       102        203         13       1016         5423           1842160 .002943827
       102        204         16       1010         5432           1845178 .002943889
       103        201         12       1035         5435           1846140  .00294398
       103        203         18       1060         5478           1860696  .00294406
       102        203         13       1085         5424           1842160  .00294437
       102        202         18       1010         5462           1855012 .002944455
       102        203         13       1073         5425           1842160 .002944912
       103        204         16       1036         5494           1865345   .0029453
       101        203         15       1070         5488           1863293 .002945323
       101        204         10       1096         5467           1856153 .002945339
       102        201         17       1007         5432           1844241 .002945385
       102        204         17       1088         5432           1844241 .002945385
       103        201         18       1084         5481           1860696 .002945672
       101        201         11       1067         5430           1843273 .002945847
       102        204         16       1084         5436           1845178 .002946057
       101        201         12       1006         5469           1856359  .00294609
       102        202         12       1055         5448           1849090 .002946314
       101        201         14       1038         5436           1844866 .002946555
       101        202         10       1097         5470           1856153 .002946955
       103        202         15       1051         5497           1865283 .002947006
       101        201         16       1055         5460           1852607 .002947198
       101        203         10       1007         5471           1856153 .002947494
       103        204         11       1065         5417           1837811 .002947528
       103        201         18       1022         5485           1860696 .002947822
       101        203         15       1041         5493           1863293 .002948007
       102        204         14       1037         5509           1868309 .002948656
       101        201         11       1072         5436           1843273 .002949102
       103        202         11       1091         5420           1837811 .002949161
       102        201         18       1011         5471           1855012 .002949307
       102        202         16       1023         5442           1845178 .002949309
       103        203         13       1091         5441           1844543 .002949782
       101        201         11       1031         5438           1843273 .002950187
       102        201         16       1076         5444           1845178 .002950393
       101        201         16       1019         5466           1852607 .002950437
       102        203         14       1032         5513           1868309 .002950797
       101        203         13       1056         5448           1846182 .002950955
       101        201         17       1012         5489           1859788 .002951412
       102        204         12       1098         5458           1849090 .002951722
       102        201         18       1046         5476           1855012 .002952002
       102        204         18       1057         5476           1855012 .002952002
       102        202         16       1007         5447           1845178 .002952019
       103        204         13       1016         5446           1844543 .002952493
       101        201         14       1040         5448           1844866  .00295306
       102        203         12       1020         5461           1849090 .002953345
       103        203         15       1044         5510           1865283 .002953975
       102        202         10       1064         5488           1857548 .002954432
       102        204         17       1057         5449           1844241 .002954603
       102        204         18       1003         5481           1855012 .002954698
       101        202         12       1084         5485           1856359 .002954709
       101        202         13       1043         5455           1846182 .002954747
       103        202         13       1063         5451           1844543 .002955204
       102        204         18       1086         5482           1855012 .002955237
       103        201         18       1006         5499           1860696 .002955346
       102        204         11       1045         5469           1850494 .002955427
       101        202         11       1010         5448           1843273 .002955612
       102        202         17       1027         5451           1844241 .002955687
       103        204         14       1072         5490           1857434  .00295569
       101        201         14       1070         5453           1844866  .00295577
       101        203         14       1099         5453           1844866  .00295577
       102        201         16       1097         5454           1845178 .002955812
       101        202         13       1064         5457           1846182  .00295583
       103        203         18       1010         5500           1860696 .002955883
       102        201         10       1027         5491           1857548 .002956047
       103        203         10       1057         5434           1838179 .002956187
       101        201         16       1042         5477           1852607 .002956374
       101        204         16       1090         5477           1852607 .002956374
       103        202         16       1081         5515           1865345 .002956558
       102        203         10       1035         5492           1857548 .002956586
       101        204         18       1061         5463           1847731 .002956599
       103        201         15       1020         5515           1865283 .002956656
       102        201         14       1018         5524           1868309 .002956684
       103        203         11       1022         5434           1837811 .002956778
       102        203         18       1018         5485           1855012 .002956854
       102        201         10       1008         5493           1857548 .002957124
       103        201         15       1036         5516           1865283 .002957192
       102        201         16       1027         5457           1845178 .002957438
       101        204         10       1029         5491           1856153 .002958269
       103        201         17       1072         5477           1851415 .002958278
       101        204         11       1037         5453           1843273 .002958325
       101        203         14       1048         5458           1844866  .00295848
       102        204         12       1094         5471           1849090 .002958753
       101        203         11       1086         5454           1843273 .002958867
       103        204         14       1033         5496           1857434 .002958921
       102        202         18       1098         5489           1855012 .002959011
       103        202         12       1040         5463           1846140 .002959147
       101        204         10       1017         5493           1856153 .002959347
       101        203         11       1052         5455           1843273  .00295941
       103        204         14       1070         5497           1857434 .002959459
       102        202         11       1085         5477           1850494  .00295975
       102        201         10       1057         5498           1857548 .002959816
       102        202         14       1002         5530           1868309 .002959896
       103        202         17       1026         5480           1851415 .002959898
       103        204         17       1030         5480           1851415 .002959898
       101        202         11       1033         5456           1843273 .002959952
       103        201         13       1089         5460           1844543 .002960083
       101        201         14       1044         5462           1844866 .002960649
       102        203         13       1064         5454           1842160 .002960655
       101        201         10       1008         5496           1856153 .002960963
       101        204         17       1050         5507           1859788  .00296109
       102        203         18       1096         5493           1855012 .002961167
       101        203         10       1002         5497           1856153 .002961502
       103        202         16       1026         5525           1865345 .002961919
       101        202         10       1005         5498           1856153  .00296204
       101        203         16       1040         5488           1852607 .002962312
       103        202         13       1083         5465           1844543 .002962793
       103        204         18       1021         5513           1860696  .00296287
       102        204         15       1019         5460           1842759 .002962948
       103        203         10       1005         5447           1838179 .002963259
       102        202         18       1096         5497           1855012 .002963323
       102        202         13       1010         5459           1842160 .002963369
       103        201         17       1002         5487           1851415 .002963679
       102        201         18       1064         5498           1855012 .002963862
       101        203         16       1088         5491           1852607 .002963931
       102        204         11       1090         5485           1850494 .002964073
       101        202         17       1012         5513           1859788 .002964316
       101        204         17       1086         5513           1859788 .002964316
       102        204         13       1069         5461           1842160 .002964455
       101        204         11       1011         5465           1843273 .002964835
       101        201         16       1099         5493           1852607 .002965011
       103        201         12       1058         5474           1846140 .002965106
       101        203         18       1035         5479           1847731 .002965258
       101        203         17       1014         5515           1859788 .002965392
       103        202         18       1035         5518           1860696 .002965557
       101        202         15       1066         5526           1863293 .002965717
       101        203         18       1049         5481           1847731 .002966341
       103        203         14       1058         5510           1857434 .002966458
       101        204         12       1020         5507           1856359  .00296656
       103        201         12       1093         5477           1846140 .002966731
       101        201         14       1042         5474           1844866 .002967153
       103        203         18       1007         5521           1860696 .002967169
       101        202         10       1060         5508           1856153 .002967428
       103        203         13       1093         5474           1844543 .002967673
       103        201         16       1065         5537           1865345 .002968352
       102        201         15       1099         5470           1842759 .002968375
       102        204         10       1002         5515           1857548 .002968968
       103        201         15       1010         5538           1865283 .002968986
       102        204         14       1067         5547           1868309 .002968995
       101        202         11       1017         5473           1843273 .002969175
       101        204         12       1008         5512           1856359 .002969253
       103        203         16       1074         5539           1865345 .002969424
       103        203         14       1061         5516           1857434 .002969688
       101        202         17       1099         5523           1859788 .002969693
       103        203         18       1092         5526           1860696 .002969856
       102        203         16       1035         5481           1845178 .002970445
       101        202         13       1088         5484           1846182 .002970455
       102        201         12       1085         5493           1849090  .00297065
       102        203         10       1057         5519           1857548 .002971121
       101        201         11       1027         5477           1843273 .002971345
       103        203         10       1097         5462           1838179 .002971419
       101        202         16       1075         5505           1852607 .002971488
       102        204         13       1015         5474           1842160 .002971512
       101        202         15       1077         5537           1863293 .002971621
       101        201         10       1091         5517           1856153 .002972277
       102        203         13       1075         5476           1842160 .002972597
       102        204         16       1016         5485           1845178 .002972613
       103        204         12       1095         5488           1846140 .002972689
       101        203         15       1057         5539           1863293 .002972694
       102        202         11       1012         5501           1850494  .00297272
       102        201         12       1063         5497           1849090 .002972814
       103        204         17       1018         5504           1851415 .002972861
       101        203         14       1047         5485           1844866 .002973116
       102        202         14       1095         5555           1868309 .002973277
       102        202         18       1062         5516           1855012 .002973566
       102        203         13       1013         5478           1842160 .002973683
       102        203         17       1018         5485           1844241 .002974123
       103        204         15       1097         5548           1865283 .002974348
       103        201         18       1091         5535           1860696 .002974693
       102        202         10       1082         5526           1857548 .002974889
       101        201         18       1069         5497           1847731    .002975
       101        203         17       1033         5533           1859788  .00297507
       101        202         17       1040         5533           1859788  .00297507
       102        203         18       1011         5519           1855012 .002975183
       102        204         17       1035         5487           1844241 .002975208
       103        204         16       1048         5550           1865345 .002975321
       103        204         15       1046         5550           1865283  .00297542
       102        201         12       1078         5503           1849090 .002976058
       103        202         17       1047         5510           1851415 .002976102
       101        202         11       1021         5486           1843273 .002976228
       102        202         18       1008         5521           1855012 .002976261
       101        202         10       1018         5525           1856153 .002976587
       102        204         11       1049         5509           1850494 .002977043
       103        201         11       1055         5472           1837811 .002977455
       103        204         11       1062         5472           1837811 .002977455
       103        203         16       1008         5554           1865345 .002977465
       101        204         15       1056         5548           1863293 .002977524
       102        203         10       1093         5532           1857548  .00297812
       103        203         18       1031         5542           1860696 .002978455
       102        201         15       1093         5491           1842759 .002979771
       102        201         12       1077         5510           1849090 .002979844
       101        204         18       1045         5506           1847731 .002979871
       101        204         12       1053         5532           1856359 .002980027
       103        201         16       1055         5559           1865345 .002980146
